P1_Mass_Flow_Rate (kg/day),P2_Mass_Flow_Rate (kg/day),P3_Mass_Flow_Rate (kg/day),P4_Mass_Flow_Rate (kg/day),P5_Mass_Flow_Rate (kg/day),P6_Mass_Flow_Rate (kg/day),I1_Mass_Flow_Rate (kg/day),I2_Mass_Flow_Rate (kg/day),I3_Mass_Flow_Rate (kg/day),I4_Mass_Flow_Rate (kg/day),OrigUnscValue,Varied,Delta,PosDeltaRes,NegDeltaRes,SI
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15170330,I2_Mass_Flow_Rate (kg/day),0.05,18896391.13940977,19712472.49799887,0.537945686474257
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10982070,I3_Mass_Flow_Rate (kg/day),0.05,25196950.692523256,25736834.00385234,0.49160432534948817
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10778600,I4_Mass_Flow_Rate (kg/day),0.05,25467996.203236766,26005735.7228783,0.4988955148549287
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,22567590,P1_Mass_Flow_Rate (kg/day),0.05,32019894.848669197,30305713.284485783,0.7595767045499382
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10924640,P2_Mass_Flow_Rate (kg/day),0.05,33077535.479127377,32326796.79268812,0.687197643528077
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890355,P3_Mass_Flow_Rate (kg/day),0.05,31179693.341545474,30775015.475449897,0.6870177877149619
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7812034,P4_Mass_Flow_Rate (kg/day),0.05,31035088.831434987,30514321.285073742,0.6666222220246932
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,23041870,P5_Mass_Flow_Rate (kg/day),0.05,37662529.94675107,35742932.35495155,0.8330910606645727
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7110809,P6_Mass_Flow_Rate (kg/day),0.05,35999453.63496184,35482036.50710415,0.7276487497522328
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8524704,I1_Mass_Flow_Rate (kg/day),0.05,34226141.79310871,34725324.744565785,0.585572181106905
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10113550,I2_Mass_Flow_Rate (kg/day),0.05,34410771.57805842,35045767.04075188,0.6278660437664918
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16473100,I3_Mass_Flow_Rate (kg/day),0.05,38115714.155299746,39133459.80654365,0.6178227845662946
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5389298,I4_Mass_Flow_Rate (kg/day),0.05,42115089.73234407,42386545.50458894,0.5036941216553077
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15045060,P1_Mass_Flow_Rate (kg/day),0.05,26325776.37942725,25320129.37976665,0.6684233892457724
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10924640,P2_Mass_Flow_Rate (kg/day),0.05,27747863.986429557,27104604.29071281,0.5888154627674195
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3926905,P3_Mass_Flow_Rate (kg/day),0.05,24793198.323273737,24554728.27005016,0.6072722747903919
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,9765043,P4_Mass_Flow_Rate (kg/day),0.05,26213048.6649831,25549792.714690726,0.6792145721144033
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,19201550,P5_Mass_Flow_Rate (kg/day),0.05,29044588.88935425,27623194.190536022,0.7402499792038816
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3555402,P6_Mass_Flow_Rate (kg/day),0.05,25036148.087558586,24753915.203178536,0.7938142701726837
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3409882,I1_Mass_Flow_Rate (kg/day),0.05,26391977.3450296,26570476.71707683,0.5234766834958823
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15170330,I2_Mass_Flow_Rate (kg/day),0.05,23590380.582198236,24305256.94080316,0.4712332286805382
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,32946200,I3_Mass_Flow_Rate (kg/day),0.05,18187664.064017996,19704977.69576152,0.46054283399709955
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8083947,I4_Mass_Flow_Rate (kg/day),0.05,20718181.870335866,21083161.21504928,0.451486563077932
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,22567590,P1_Mass_Flow_Rate (kg/day),0.05,32019894.848669197,30305713.284485783,0.7595767045499382
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5462319,P2_Mass_Flow_Rate (kg/day),0.05,29337925.62789332,28999855.55773583,0.6189130846394922
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890354,P3_Mass_Flow_Rate (kg/day),0.05,27930143.76590647,27557445.57328451,0.6327263057907236
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,9765043,P4_Mass_Flow_Rate (kg/day),0.05,29073146.25778814,28464658.388263553,0.6231287148705714
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15361250,P5_Mass_Flow_Rate (kg/day),0.05,29036019.24349509,27897895.44793019,0.740905717675906
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7110806,P6_Mass_Flow_Rate (kg/day),0.05,28158765.765098024,27636458.478520792,0.7345261375113202
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10229650,I1_Mass_Flow_Rate (kg/day),0.05,25579012.351436824,26120368.747839708,0.5292032439065699
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15170330,I2_Mass_Flow_Rate (kg/day),0.05,23406318.330827467,24067347.35055321,0.4357380622081021
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,27455170,I3_Mass_Flow_Rate (kg/day),0.05,20888676.012074072,22058628.806596506,0.4261320525505522
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16167890,I4_Mass_Flow_Rate (kg/day),0.05,19709878.547593806,20246166.886707243,0.33169964609694685
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7522530,P1_Mass_Flow_Rate (kg/day),0.05,21077250.531265724,20558054.852255993,0.6901875818504305
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7283091,P2_Mass_Flow_Rate (kg/day),0.05,20771623.825940046,20342980.01582545,0.5885465527131214
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890358,P3_Mass_Flow_Rate (kg/day),0.05,19325141.847699612,18967256.845233764,0.6075776760357313
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906019,P4_Mass_Flow_Rate (kg/day),0.05,16555086.425146503,16310760.73316079,0.6255107616878293
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,19201560,P5_Mass_Flow_Rate (kg/day),0.05,19659763.350679215,18315929.985310875,0.699856347801085
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7110809,P6_Mass_Flow_Rate (kg/day),0.05,18561155.401147217,18072291.170713365,0.687494531823104
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,6819764,I1_Mass_Flow_Rate (kg/day),0.05,17933098.4239261,18212358.093074054,0.4094858255328973
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,12641940,I2_Mass_Flow_Rate (kg/day),0.05,16866716.894082308,17399448.414579846,0.42140013360096484
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10982070,I3_Mass_Flow_Rate (kg/day),0.05,22073261.04111769,22568887.302797705,0.45130495587809444
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,13473250,I4_Mass_Flow_Rate (kg/day),0.05,20977001.57636719,21613905.60495073,0.47271744277256156
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,22567590,P1_Mass_Flow_Rate (kg/day),0.05,32019894.848669197,30305713.284485783,0.7595767045499382
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10924640,P2_Mass_Flow_Rate (kg/day),0.05,33077535.479127377,32326796.79268812,0.687197643528077
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890357,P3_Mass_Flow_Rate (kg/day),0.05,31179696.433756575,30775017.915518112,0.6870186615827572
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906018,P4_Mass_Flow_Rate (kg/day),0.05,28279073.19212798,28014584.75084252,0.6771306258329101
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,19201560,P5_Mass_Flow_Rate (kg/day),0.05,31714758.775854632,30208907.990093153,0.784233565273592
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10666210,P6_Mass_Flow_Rate (kg/day),0.05,32544480.50822296,31966604.442132857,0.5417820070016466
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5114824,I1_Mass_Flow_Rate (kg/day),0.05,32788791.716494516,33083806.872537013,0.5767845697965318
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,12641940,I2_Mass_Flow_Rate (kg/day),0.05,31358406.36154563,32015805.53989585,0.5200144743213632
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10982070,I3_Mass_Flow_Rate (kg/day),0.05,37574847.71230501,37988830.47810547,0.3769624176502801
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,13473250,I4_Mass_Flow_Rate (kg/day),0.05,36479309.778830305,37113713.262449294,0.4708615097463415
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15045060,P1_Mass_Flow_Rate (kg/day),0.05,26325776.37942725,25320129.37976665,0.6684233892457724
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5462318,P2_Mass_Flow_Rate (kg/day),0.05,24424484.830312703,24105078.830407273,0.5847444251788888
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7853807,P3_Mass_Flow_Rate (kg/day),0.05,24340956.038057644,23869926.261576165,0.5997470735930732
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906018,P4_Mass_Flow_Rate (kg/day),0.05,21569745.58514133,21333129.455049627,0.6057732711208816
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15361250,P5_Mass_Flow_Rate (kg/day),0.05,21858968.780707963,20809256.957152437,0.683350523919294
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10666210,P6_Mass_Flow_Rate (kg/day),0.05,23682781.213885617,22914171.090740006,0.7206028412581508
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8524705,I1_Mass_Flow_Rate (kg/day),0.05,21948990.532012787,22333592.174185935,0.4511612333484252
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7585166,I2_Mass_Flow_Rate (kg/day),0.05,23217727.342647813,23532651.59679545,0.4151843929950084
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16473100,I3_Mass_Flow_Rate (kg/day),0.05,25542220.566611003,26260042.268797625,0.43575386672005983
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16167890,I4_Mass_Flow_Rate (kg/day),0.05,23442073.928034082,24188355.602689486,0.4615826027115498
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,22567580,P1_Mass_Flow_Rate (kg/day),0.05,32019887.799373567,30305707.08963748,0.7595766625114817
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7283091,P2_Mass_Flow_Rate (kg/day),0.05,30536566.880713418,30076230.447017472,0.6320619002233335
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890356,P3_Mass_Flow_Rate (kg/day),0.05,28981677.690044794,28599075.888407774,0.6495393515044252
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906016,P4_Mass_Flow_Rate (kg/day),0.05,26257558.219680328,26013822.17591447,0.6240016522355715
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7680622,P5_Mass_Flow_Rate (kg/day),0.05,20977158.869218614,20458035.966387272,0.675886539959058
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10666210,P6_Mass_Flow_Rate (kg/day),0.05,23159091.995509684,22450871.538723703,0.6639851050991689
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10229650,I1_Mass_Flow_Rate (kg/day),0.05,20752779.356311884,21190776.946581483,0.4281647859600271
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7585166,I2_Mass_Flow_Rate (kg/day),0.05,22053364.43012386,22365362.447509687,0.4113265515689824
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,32946200,I3_Mass_Flow_Rate (kg/day),0.05,17838851.24396542,18787240.51824596,0.2878599881869656
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8083947,I4_Mass_Flow_Rate (kg/day),0.05,19673346.306478545,20008818.779907852,0.4149859881927817
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,11283790,P1_Mass_Flow_Rate (kg/day),0.05,23710178.87656187,22968143.707232203,0.6576116440749656
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10924640,P2_Mass_Flow_Rate (kg/day),0.05,25312627.514070686,24706108.88724483,0.5551840855404427
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,11780710,P3_Mass_Flow_Rate (kg/day),0.05,27473573.982979145,26745068.415158253,0.6183885078411163
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,11718050,P4_Mass_Flow_Rate (kg/day),0.05,29708116.748418186,28942161.95509531,0.6536538018892871
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15361250,P5_Mass_Flow_Rate (kg/day),0.05,29499927.713489637,28389003.594303668,0.7231990360068153
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5333103,P6_Mass_Flow_Rate (kg/day),0.05,27183297.24625705,26753751.48296657,0.8054330908112659
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8524704,I1_Mass_Flow_Rate (kg/day),0.05,25695518.89995053,26113785.147960078,0.4906519311515656
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5056777,I2_Mass_Flow_Rate (kg/day),0.05,28788964.00284898,29100687.920060378,0.6164478228155967
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,27455170,I3_Mass_Flow_Rate (kg/day),0.05,25198859.82693922,26741930.148630977,0.5620326960975857
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,13473250,I4_Mass_Flow_Rate (kg/day),0.05,24974882.990384404,25675281.607823767,0.5198438516611531
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15045060,P1_Mass_Flow_Rate (kg/day),0.05,26325776.37942725,25320129.37976665,0.6684233892457724
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10924640,P2_Mass_Flow_Rate (kg/day),0.05,27747863.986429557,27104604.29071281,0.5888154627674195
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890354,P3_Mass_Flow_Rate (kg/day),0.05,26060907.494115625,25696124.227225706,0.6192892089166773
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906015,P4_Mass_Flow_Rate (kg/day),0.05,23188545.923754413,22926206.946369875,0.6716281872561612
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,19201550,P5_Mass_Flow_Rate (kg/day),0.05,26327575.20067837,24945045.90542526,0.7200092155336987
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8888509,P6_Mass_Flow_Rate (kg/day),0.05,26378782.460529637,25810171.422808465,0.6397147572457562
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5114823,I1_Mass_Flow_Rate (kg/day),0.05,26514166.504744902,26769019.96866465,0.4982644832866115
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7585165,I2_Mass_Flow_Rate (kg/day),0.05,27857216.900625624,28268267.749424398,0.5419141822211833
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,32946200,I3_Mass_Flow_Rate (kg/day),0.05,22451497.60050615,23833493.706449118,0.4194705629004159
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16167890,I4_Mass_Flow_Rate (kg/day),0.05,21103455.06425727,21784745.348423254,0.42138478438805693
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,11283790,P1_Mass_Flow_Rate (kg/day),0.05,23710178.87656187,22968143.707232203,0.6576116440749656
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10924640,P2_Mass_Flow_Rate (kg/day),0.05,25312627.514070686,24706108.88724483,0.5551840855404427
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890352,P3_Mass_Flow_Rate (kg/day),0.05,23699415.436976824,23346002.407324754,0.5999862650858051
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5859027,P4_Mass_Flow_Rate (kg/day),0.05,22204367.80834606,21802691.39427312,0.6855684639666931
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,23041870,P5_Mass_Flow_Rate (kg/day),0.05,28153298.857062284,26438307.180274177,0.7442936171361554
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10666210,P6_Mass_Flow_Rate (kg/day),0.05,29264175.94791526,28541633.381019253,0.677412658194435
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8524702,I1_Mass_Flow_Rate (kg/day),0.05,27512697.85993514,27917706.733255293,0.47510032998239093
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10113550,I2_Mass_Flow_Rate (kg/day),0.05,27707928.851597536,28130402.255186778,0.4177300785473362
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16473100,I3_Mass_Flow_Rate (kg/day),0.05,30481569.287038535,31385732.70495452,0.5488726577972483
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,13473250,I4_Mass_Flow_Rate (kg/day),0.05,29559650.60303646,30278477.533853084,0.533521556281242
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15045060,P1_Mass_Flow_Rate (kg/day),0.05,26325776.37942725,25320129.37976665,0.6684233892457724
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,9103864,P2_Mass_Flow_Rate (kg/day),0.05,26628942.37440478,26104579.10419434,0.5759788043960687
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3926903,P3_Mass_Flow_Rate (kg/day),0.05,23845382.445649054,23612279.943807017,0.5936039210595139
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906017,P4_Mass_Flow_Rate (kg/day),0.05,21198741.880635582,20949434.94695397,0.6382638213853421
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,19201550,P5_Mass_Flow_Rate (kg/day),0.05,24236866.953484066,22909196.733496133,0.6914390869424253
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3555402,P6_Mass_Flow_Rate (kg/day),0.05,20666947.837661773,20427503.273864422,0.6734669210327017
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8524704,I1_Mass_Flow_Rate (kg/day),0.05,19552230.493382886,19901000.249511316,0.40912828894520015
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15170330,I2_Mass_Flow_Rate (kg/day),0.05,17764265.75263697,18283475.96507249,0.3422537363627035
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,21964140,I3_Mass_Flow_Rate (kg/day),0.05,17865035.397595756,18710960.969881315,0.3851394009897765
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,13473250,I4_Mass_Flow_Rate (kg/day),0.05,17524474.417368907,17981281.975809745,0.3390477861249795
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15045060,P1_Mass_Flow_Rate (kg/day),0.05,26325776.37942725,25320129.37976665,0.6684233892457724
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10924640,P2_Mass_Flow_Rate (kg/day),0.05,27747863.986429557,27104604.29071281,0.5888154627674195
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5890355,P3_Mass_Flow_Rate (kg/day),0.05,26060904.637316536,25696124.787919518,0.619283301935144
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906017,P4_Mass_Flow_Rate (kg/day),0.05,23188549.8365662,22926207.6080173,0.6716361668392618
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,19201550,P5_Mass_Flow_Rate (kg/day),0.05,26327576.88828069,24945046.74755006,0.7200096558510279
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,8888511,P6_Mass_Flow_Rate (kg/day),0.05,26378785.417423308,25810175.41125019,0.6397134527629194
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3409882,I1_Mass_Flow_Rate (kg/day),0.05,27420787.83346993,27597939.87739815,0.5195254379131511
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,15170330,I2_Mass_Flow_Rate (kg/day),0.05,24961086.48209934,25595943.512547143,0.41848597258451425
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16473100,I3_Mass_Flow_Rate (kg/day),0.05,27856395.974122882,28699531.634196684,0.5118257401908577
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16167890,I4_Mass_Flow_Rate (kg/day),0.05,25740650.296649855,26470805.02668178,0.4516079278322194
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,18806320,P1_Mass_Flow_Rate (kg/day),0.05,29069993.94849844,27741320.020438123,0.706503945514229
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7283091,P2_Mass_Flow_Rate (kg/day),0.05,27959111.10684658,27524111.941383693,0.597272731403308
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7853806,P3_Mass_Flow_Rate (kg/day),0.05,27771965.494240277,27277101.84014542,0.6300940640688809
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,9765042,P4_Mass_Flow_Rate (kg/day),0.05,28838553.551957496,28213405.94994944,0.6401893632490837
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7680623,P5_Mass_Flow_Rate (kg/day),0.05,23025071.226843465,22489776.90921968,0.6969412736750477
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7110808,P6_Mass_Flow_Rate (kg/day),0.05,22769035.630574282,22210781.110411696,0.7850788829660231
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5114822,I1_Mass_Flow_Rate (kg/day),0.05,22946380.838759877,23206460.336735144,0.5084820116423748
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7585163,I2_Mass_Flow_Rate (kg/day),0.05,24356884.990035046,24779084.544763837,0.5566123690799936
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,16473100,I3_Mass_Flow_Rate (kg/day),0.05,27332042.472533666,28229655.66032661,0.544896338754057
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10778600,I4_Mass_Flow_Rate (kg/day),0.05,27925531.16051542,28535561.467242002,0.5659643244267181
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,22567580,P1_Mass_Flow_Rate (kg/day),0.05,32019887.799373567,30305707.08963748,0.7595766625114817
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5462319,P2_Mass_Flow_Rate (kg/day),0.05,29337922.304762915,28999848.435583927,0.6189200396003749
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,11780710,P3_Mass_Flow_Rate (kg/day),0.05,31953818.857095536,31179172.06076738,0.6575552715652598
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906016,P4_Mass_Flow_Rate (kg/day),0.05,28920262.54501025,28683492.65079938,0.6061672410222367
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7680623,P5_Mass_Flow_Rate (kg/day),0.05,23433089.413997788,22894845.12609437,0.7007820692454465
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,5333107,P6_Mass_Flow_Rate (kg/day),0.05,21837956.06197218,21461514.853002936,0.7058572216331733
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,6819764,I1_Mass_Flow_Rate (kg/day),0.05,21302022.12036778,21620981.482491508,0.46769853344445317
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,12641940,I2_Mass_Flow_Rate (kg/day),0.05,20140430.32818848,20713480.82332036,0.4532931615969385
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,10982070,I3_Mass_Flow_Rate (kg/day),0.05,25760659.730040144,26310878.6129552,0.5010156399613709
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,13473250,I4_Mass_Flow_Rate (kg/day),0.05,24471831.707117982,25183692.65308546,0.5283513227821623
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,11283790,P1_Mass_Flow_Rate (kg/day),0.05,23710178.87656187,22968143.707232203,0.6576116440749656
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,7283091,P2_Mass_Flow_Rate (kg/day),0.05,23176119.23993429,22758914.948062863,0.5728395977359454
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3926903,P3_Mass_Flow_Rate (kg/day),0.05,20548322.497347195,20318950.849779043,0.5841031662054075
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,3906017,P4_Mass_Flow_Rate (kg/day),0.05,17980430.48151278,17743316.88888133,0.6070470062763469
15045060,7283091,7853806,7812035,15361250,7110818,6819765,10113550,21964140,10778600,11520930,P5_Mass_Flow_Rate (kg/day),0.05,15539001.66683221,14765609.432682201,0.6712932325341872
